hotel_id,hotel_code,hotel_name,titulo_review,rating
1136,AVweVteHByjofQCxxV-T,Hampton Inn & Suites Little Rock-downtown,Hotel Review,4.0
1136,AVweVteHByjofQCxxV-T,Hampton Inn & Suites Little Rock-downtown,Impressive accommodations and service,5.0
1136,AVweVteHByjofQCxxV-T,Hampton Inn & Suites Little Rock-downtown,Great Location,3.0
1136,AVweVteHByjofQCxxV-T,Hampton Inn & Suites Little Rock-downtown,Great downtown hotel for business and leisure,5.0
1137,AVwee2ex_7pvs4fzDZj5,The Inn At Crested Butte,Cozy stay in a beautiful little town,4.0
1137,AVwee2ex_7pvs4fzDZj5,The Inn At Crested Butte,Excellent Inn in the heart of CB.,5.0
1137,AVwee2ex_7pvs4fzDZj5,The Inn At Crested Butte,Overpriced Hotel with Meager Ammenties,2.0
1138,AV1c7KRqRxPSIh2RY4wt,Hangar Hotel,Anniversary,5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,Vail charm,5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,A pleasant surprise,5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,GREAT PLACE- STAY HERE,5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,"Lovely Hotel, great location, friendly staff and a welcome reception",5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,Wonderful Retreat,5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,Highly recommended,5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,Great hotel for a great value,5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,"Location, Ambiance and Great views",5.0
1139,AV1eTHJWa4HuVbed6vFu,Austria Haus Hotel,Perfectly Good.,4.0
1140,AVwc2FDh_7pvs4fzzkAr,Hampton Inn & Suites New Albany Columbus,Convenient and clean!,5.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,"Great Rooms, Super Location, Nice Breakfast",4.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,Wedding Party,5.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,Excellent stay,5.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,A Comfort-able Night's Rest,5.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,Great staff,5.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,Great value hotel close to the airport,5.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,"Convenient, Comfortable Motel",4.0
1141,AVwc_NK1kufWRAb51Hzf,Comfort Suites East Broad At 270,Excellent,5.0
1142,AVwcugVE_7pvs4fzyTYc,Hotel Luxe,Buy earplugs,2.0
1143,AVwdq1C9ByjofQCxrZiT,Caribbean Resort By The Ocean,The two bedroom suite was not suitable for two couples,3.0
1143,AVwdq1C9ByjofQCxrZiT,Caribbean Resort By The Ocean,Good location,3.0
1143,AVwdq1C9ByjofQCxrZiT,Caribbean Resort By The Ocean,"Nice, Quaint Hotel",4.0
1143,AVwdq1C9ByjofQCxrZiT,Caribbean Resort By The Ocean,One night stay,4.0
1143,AVwdq1C9ByjofQCxrZiT,Caribbean Resort By The Ocean,"Very nice, clean room with a great location near the beach.",5.0
1144,AVwc_cfckufWRAb51KWR,Radisson Hotel-Portland Airport,very convenient and close to the airport,4.0
1144,AVwc_cfckufWRAb51KWR,Radisson Hotel-Portland Airport,Airport Convenience,4.0
1144,AVwc_cfckufWRAb51KWR,Radisson Hotel-Portland Airport,Great Hotel close to Airport,5.0
1144,AVwc_cfckufWRAb51KWR,Radisson Hotel-Portland Airport,"close, reasonable, comfortable, quiet",5.0
1144,AVwc_cfckufWRAb51KWR,Radisson Hotel-Portland Airport,Will stay again!,5.0
1144,AVwc_cfckufWRAb51KWR,Radisson Hotel-Portland Airport,Nice room close to airport.,4.0
1145,AVwdkc9TIN2L1WUfxG-M,Grand Prix Motel,Very good stay,5.0
1145,AVwdkc9TIN2L1WUfxG-M,Grand Prix Motel,great motel for the price!,5.0
1145,AVwdkc9TIN2L1WUfxG-M,Grand Prix Motel,if you are a fan of the old beach motel/hotels,4.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,ok stay,3.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,Nice Hotel to Relax,5.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,I would book here again,3.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,Very disappointed with this hotel .Hotel .com doe!,1.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,Wingate in OKC,3.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,Oklahoma City,3.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,Family vacation,3.0
1146,AVweK_94kufWRAb5Antu,Wingate By Wyndham Oklahoma City Airport,Awesome,5.0
1147,AVwdfpBRByjofQCxpqoc,Viking Motel,"Good deal, good location",5.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,This is a Crown Plaza,1.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,Nice stay!,4.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,Excellent Hotel with courteous staff,5.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,Good But Not Great,3.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,Nice hotel,4.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,Outstanding Service,5.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,Stay Somewhere Else,1.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,Delicious Easter Brunch!,5.0
1148,AVweE6M6IN2L1WUf1xr2,Crowne Plaza Hotel Nashua,"Nice hotel, recommended",4.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,The Maritime Hotel: Great hotel choice for Chelsea,5.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,Great Hotel in a great neighborhood of NYC!,5.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,NYC weekend,3.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,Solid hotel in Chelsea,4.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,Great option for this part of the City,5.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,Love the Maritime Hotel!,5.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,"Lovely, comfortable hotel is perfect location",4.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,It's not for me,2.0
1149,AVwed-yWIN2L1WUf5NSx,The Maritime Hotel,Beautiful Hotel - Great Neighborhood,4.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,Worth a Return Visit,5.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,"Great quality, clean and comfortable beds",4.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,"Very Plasant stay, friendly staff",4.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,Perfect!!,5.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,Excellent Accomodations,5.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,Customer-focused and Friendly,5.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,Great overnight stay!,5.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,Excellent!,5.0
1150,AVwdLuhokufWRAb53Kua,Hilton Garden Inn Oklahoma City-Bricktown,Very Nice Accomodations,5.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,Dreamy beds but no free amenties,3.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,Recent Morgantown visit,4.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,Great location.,5.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,Very nice,4.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,No Title,3.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,bed situation has declined,3.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,A+,5.0
1151,AVwc9DlEIN2L1WUfqsqL,Waterfront Place Hotel,West Virginia Visit,5.0
1152,AVwdtuoFByjofQCxr08w,Element Denver Park Meadows,"New property - close to restaurants, movie theater and iFly",4.0
1152,AVwdtuoFByjofQCxr08w,Element Denver Park Meadows,Two night stay -- one night of sleep,2.0
1152,AVwdtuoFByjofQCxr08w,Element Denver Park Meadows,It's like staying at IKEA!,4.0
1152,AVwdtuoFByjofQCxr08w,Element Denver Park Meadows,Comfortable and friendly business travel,5.0
1152,AVwdtuoFByjofQCxr08w,Element Denver Park Meadows,"Friendly, relaxing place to spend a week",5.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,Convenience,4.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,To Hot,2.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,"Girlfriends getaway...great locale, very comforable stay!",5.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,Warwick Seattle Hotel,4.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,Pleasant with great location,4.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,Terrible Hotel,1.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,Excellent,4.0
1153,AVwchf6wIN2L1WUfl4Ez,Warwick Seattle Hotel,Great place to stay in Seattle!,4.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Spoonbread Restaurant,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Rehearsal Dinner/Reception,3.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Comfortable business hotel,4.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Great Location But Room Was Damp (Humid),4.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Enjoyable hotel stay for 7 days.,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",old world charm,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Positive Business Related Experience,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Disappointing,2.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",4 peaceful nights,4.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Fantastic Driver,3.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Poinsett Westin,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Great Hotel,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",2016 Continued Excellence,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Southern Hospitality at its very best!!!,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Great!,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",First Class all around!,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Architecturally delightful....great service,4.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Always Pleasant,4.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Short Family Weekend in Greenville,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Couldn't have asked for any better!,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Just gets better!,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Christmas downer,3.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Terrific place for small group meals,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Awesome Thanksgiving!,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",A Fabulous Night,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Close to everything downtown.,2.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Excellent customer service,5.0
1154,AVwdF7N0ByjofQCxlbBF,"The Westin Poinsett, Greenville",Classic,5.0
1155,AVwedbstByjofQCxyZ5i,Best Western Orchard Inn,Excellant Staff,5.0
1155,AVwedbstByjofQCxyZ5i,Best Western Orchard Inn,Excellent Service,5.0
1155,AVwedbstByjofQCxyZ5i,Best Western Orchard Inn,Will come back again!,5.0
1155,AVwedbstByjofQCxyZ5i,Best Western Orchard Inn,Great room. Immaculate.,5.0
1155,AVwedbstByjofQCxyZ5i,Best Western Orchard Inn,Best Western Orchard Inn,4.0
1156,AVwdCEmLByjofQCxkylh,Best Western Adirondack Inn,Great Visit for President's Weekend (BRRRR!),4.0
1156,AVwdCEmLByjofQCxkylh,Best Western Adirondack Inn,Decent place to stay,3.0
1156,AVwdCEmLByjofQCxkylh,Best Western Adirondack Inn,Great Ardirondack value,4.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Dog friendly!,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Overnight stop,4.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Very Pet Friendly!,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Excellent Customer Service,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Pleasantly surprised!,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Nice place to stay during difficult time.,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Labor day weekend stay,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Comfortable beds and free breakfast.,4.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Worth Every Penny!,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Clean and comfortable,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,great hotel!,5.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,Lots of room for families,4.0
1157,AVwc2rCTkufWRAb5zt6J,Oxford Suites Redding,"Sketchy Performance and too many dogs, disappointing snacks but still free wine, except Sunday.",2.0
1158,AVwc1FvUByjofQCxipvD,Fairfield Inn Suites Austin-University Area,Great Service Good Value,4.0
1159,AVweW7kQByjofQCxxgNE,Drury Inn Suites Austin North,Great Place / Great Price,5.0
1160,AVweU0vj_7pvs4fzCALn,Best Western Desert Inn,Reliable high standards of Best Western,4.0
1160,AVweU0vj_7pvs4fzCALn,Best Western Desert Inn,Not the Best Western,3.0
1161,AVwc_rwDByjofQCxkaXN,Hilton Garden Inn Yuma Pivot Point,Excellent service,5.0
1161,AVwc_rwDByjofQCxkaXN,Hilton Garden Inn Yuma Pivot Point,Hilton Gardens - Yuma,4.0
1161,AVwc_rwDByjofQCxkaXN,Hilton Garden Inn Yuma Pivot Point,Excellent Location,4.0
1162,AVwckMrdkufWRAb5wllt,Arizona Inn Suites,Nice and clean,5.0
1163,AVwc_rwDByjofQCxkaXN,Hilton Garden Inn Yuma Pivot Point,disappointed,3.0
1164,AVwcn4vw_7pvs4fzxLJj,Western Hills Motel,Old Route 66 Experience,2.0
1165,AVwcwUbT_7pvs4fzynMq,Rodeway Inn Suites,Grand Canyon Trip,4.0
1165,AVwcwUbT_7pvs4fzynMq,Rodeway Inn Suites,"Ok for 40/night, wouldn't stay again",2.0
1165,AVwcwUbT_7pvs4fzynMq,Rodeway Inn Suites,Rooms were bigger than expected,3.0
1166,AVwd3OXr_7pvs4fz97MM,Quality Inn,"Nice, Spacious + Clean",4.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Day trip getaway,5.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Birthday Trip,5.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Great Boutique Hotel,5.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Wonderful Place to Stay,5.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Great Time,4.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Wonderful anniversary get away,5.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Amazing hotel and the best way to experience Prescott,5.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,My new favorite place!,5.0
1167,AVwcte5YByjofQCxhVYS,The Grand Highland Hotel,Cute and Cozy,4.0
1168,AVweVjEFkufWRAb5CCvi,Home2 Suites by Hilton Lexington University / Medical Center,Beautiful Hotel,5.0
1168,AVweVjEFkufWRAb5CCvi,Home2 Suites by Hilton Lexington University / Medical Center,Terrific Staff!,5.0
1168,AVweVjEFkufWRAb5CCvi,Home2 Suites by Hilton Lexington University / Medical Center,First time stay at this hotel,4.0
1168,AVweVjEFkufWRAb5CCvi,Home2 Suites by Hilton Lexington University / Medical Center,Thumbs Up to Hilton!,5.0
1168,AVweVjEFkufWRAb5CCvi,Home2 Suites by Hilton Lexington University / Medical Center,Best in Lexington,5.0
1168,AVweVjEFkufWRAb5CCvi,Home2 Suites by Hilton Lexington University / Medical Center,Talk about space!,5.0
1169,AVwcwBaz_7pvs4fzykCo,Sleep Inn,Gross,1.0
1170,AWE71D_hIxWefVJwyO98,Econo Lodge,Beautiful Place!,5.0
1171,AVwemRsOIN2L1WUf6cCe,Wingate by Wyndham LaGrange-Callaway,Poor Night's Sleep...,2.0
1171,AVwemRsOIN2L1WUf6cCe,Wingate by Wyndham LaGrange-Callaway,Business Trip,4.0
1172,AVwdzqms_7pvs4fz9cNO,Hampton Inn Elkins,"Quick call, quick reservation",4.0
1172,AVwdzqms_7pvs4fz9cNO,Hampton Inn Elkins,"Great Hotel, Great Value",5.0
1172,AVwdzqms_7pvs4fz9cNO,Hampton Inn Elkins,Randolph,4.0
1172,AVwdzqms_7pvs4fz9cNO,Hampton Inn Elkins,Great quiet hotel. Very clean.,5.0
1173,AV1thbpR3-Khe5l_Ovyh,Quality Inn Colchester - Burlington,Fireworks and Family,3.0
1174,AVwc-JwIIN2L1WUfq3r-,Quality Inn,"Luggage stolen, room double rented",1.0
1174,AVwc-JwIIN2L1WUfq3r-,Quality Inn,Nice surprise!,4.0
1175,AWE703bh3-Khe5l_f-iy,Baymont Inn Suites - Tullahoma,Great stay,5.0
1176,AVweT-X4IN2L1WUf30aw,The Stardust Motel,Weekend,4.0
1176,AVweT-X4IN2L1WUf30aw,The Stardust Motel,Good stay,4.0
1177,AVwdik7FByjofQCxqHmQ,Git's Big Sky Motel,Return trip from Portland.,3.0
1178,AV_2L3v1RxPSIh2RoCSt,Home2 Suites by Hilton Florence Cincinnati Airport South,"Home2 Home 2 Suites, Florence, KY",5.0
1179,AVweNqvL_7pvs4fzBCRY,Comfort Inn Suites Airport and Expo,Hotel stay,5.0
1179,AVweNqvL_7pvs4fzBCRY,Comfort Inn Suites Airport and Expo,Clean and Comfortable but Horrible Customer Service,3.0
1179,AVweNqvL_7pvs4fzBCRY,Comfort Inn Suites Airport and Expo,Don't stay here,1.0
1179,AVweNqvL_7pvs4fzBCRY,Comfort Inn Suites Airport and Expo,"The Manage, Dave, Is Excellent",5.0
1179,AVweNqvL_7pvs4fzBCRY,Comfort Inn Suites Airport and Expo,Perfect for Expo Events,4.0
1179,AVweNqvL_7pvs4fzBCRY,Comfort Inn Suites Airport and Expo,Very Convenient location with excellent people,5.0
1180,AVwdpmKskufWRAb57-Mw,Mills Park Hotel,Amazing Get-Away Hotel,5.0
1180,AVwdpmKskufWRAb57-Mw,Mills Park Hotel,Lovely Place!,5.0
1181,AV1tg3ASRxPSIh2Rbbgq,Hampton Inn Suites Cincinnati/Uptown-University Area,Nice stay,4.0
1182,AVwdXhEg_7pvs4fz5Jcn,The Captain's Manor Inn,Best Inn Ever!,5.0
1182,AVwdXhEg_7pvs4fz5Jcn,The Captain's Manor Inn,Absolutely Amazing Inn right in Downtown Falmouth,5.0
1182,AVwdXhEg_7pvs4fz5Jcn,The Captain's Manor Inn,Wonderful first best and breakfast!,5.0
1182,AVwdXhEg_7pvs4fz5Jcn,The Captain's Manor Inn,Wonderful,5.0
1182,AVwdXhEg_7pvs4fz5Jcn,The Captain's Manor Inn,Spontaneous trip to my favorite Inn in Falmouth,5.0
1183,AVwd_WMCkufWRAb5_B7i,Hampton Inn Suites West Des Moines/SW Mall Area,Great Stay - Would Recommend!,5.0
1184,AV1tgZ7ca4HuVbed8TZK,"Super 8 Fairview Heights, St. Louis",No more,3.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,Amazing Staff!,5.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,Very clean,5.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,Nice Hotel!,5.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,Beautiful Hotel with Amazing Staff,5.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,Beautiful hotel,4.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,PERFECT ANNIVERSARY EXPERIENCE,5.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,Great Accomodations,5.0
1185,AVwd3D9JkufWRAb594Sj,Hampton Inn & Suites Dupont,CEO,4.0
1186,AVwdOJKHByjofQCxmyAO,Econo Lodge,Run the other way !,1.0
1186,AVwdOJKHByjofQCxmyAO,Econo Lodge,Just OK,3.0
1186,AVwdOJKHByjofQCxmyAO,Econo Lodge,Disgusting to say the least!!!!!,1.0
1187,AV1eTj86IxWefVJwfccW,Comfort Suites,Great Hotel!,5.0
1188,AVwdkucOkufWRAb57OSJ,Empress Hotel,I would'nt let my dog sleep here.,1.0
1188,AVwdkucOkufWRAb57OSJ,Empress Hotel,No frills...absoluntely none.,1.0
1188,AVwdkucOkufWRAb57OSJ,Empress Hotel,Uncomfortabe stay,1.0
1188,AVwdkucOkufWRAb57OSJ,Empress Hotel,A Monthly Getaway,5.0
1188,AVwdkucOkufWRAb57OSJ,Empress Hotel,Don't do it.,1.0
1188,AVwdkucOkufWRAb57OSJ,Empress Hotel,do not go there. A disaster of a hotel.,1.0
1189,AVwdmbC0_7pvs4fz7fLt,Hilton Garden Inn Shreveport Bossier City,Excellent accommodations and Service,5.0
1189,AVwdmbC0_7pvs4fz7fLt,Hilton Garden Inn Shreveport Bossier City,I would live here if I could,5.0
1189,AVwdmbC0_7pvs4fz7fLt,Hilton Garden Inn Shreveport Bossier City,Customer Service!!!,5.0
1189,AVwdmbC0_7pvs4fz7fLt,Hilton Garden Inn Shreveport Bossier City,Nice Valentine's Surprise,5.0
1190,AVwc5AUsByjofQCxjTsN,Litson Villas,Clean little villas. Great value!,4.0
1190,AVwc5AUsByjofQCxjTsN,Litson Villas,Great place,4.0
1191,AVwc2qWJIN2L1WUfpnng,Hampton Inn & Suites Springfield/Downtown,"Hampton Inn, Springfield",4.0
1191,AVwc2qWJIN2L1WUfpnng,Hampton Inn & Suites Springfield/Downtown,Stop over on way to Boston,5.0
1191,AVwc2qWJIN2L1WUfpnng,Hampton Inn & Suites Springfield/Downtown,"Amazing service, fantastic hotel",5.0
1191,AVwc2qWJIN2L1WUfpnng,Hampton Inn & Suites Springfield/Downtown,Great last min booking with a great price!,5.0
1192,AVwciAfv_7pvs4fzwHfE,Best Western Hilliard Inn Suites,One night stay,2.0
1192,AVwciAfv_7pvs4fzwHfE,Best Western Hilliard Inn Suites,Warning on Smoking Policy,3.0
1193,AVweiiVQ_7pvs4fzD9f3,Ramada Albuquerque East,Cockroaches and brown water.,1.0
1193,AVweiiVQ_7pvs4fzD9f3,Ramada Albuquerque East,ON the road to AZ,5.0
1193,AVweiiVQ_7pvs4fzD9f3,Ramada Albuquerque East,A pet friendly hotel,2.0
1193,AVweiiVQ_7pvs4fzD9f3,Ramada Albuquerque East,this is a dirty place,1.0
1193,AVweiiVQ_7pvs4fzD9f3,Ramada Albuquerque East,Customer Service Above and Beyond!!!,5.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,Worth the stop,4.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,Great place to stay,5.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,Big and comfortable rooms,4.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,"Returning to CA from Cody, Wyoming",4.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,Best Western Mesquite Inn,4.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,"Super clean, very nice motel! Friendly and helpful staff",5.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,traveling with dogs,5.0
1194,AVwc7Say_7pvs4fz0cTU,Best Western Mesquite Inn,Spartan Race,5.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Meh,2.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Great trip every time,5.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Great stay,4.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Fun but could use some TLC,3.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,"disappointing, not up to normal",3.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Weekend getaway,3.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Weekend getaway,5.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Best hotel,5.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Fun stay,4.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Pretty Good,3.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Great Vacation trip ever.,5.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,rest. concert,4.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,"A fine, inexpensive place to stay when in Laughlin",4.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Girls Weekend,5.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Great Time for Relaxing,4.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Kingman HS Get Together,4.0
1195,AVwcrf3WByjofQCxg_pl,Colorado Belle Hotel And Casino,Awful!!!! Stinky!!! Old Dirty!!!!,1.0
