hotel_id,categories,hotel_name,titulo_review,user_id,rating
AVwdXmLw_7pvs4fz5KVd,"Hotel,Hotels and motels,Hotels,Lodging,Hotel South Mountain",Hilton Garden Inn Phoenix Airport,First time in Phoenix,9553,5.0
AVwdXmLw_7pvs4fz5KVd,"Hotel,Hotels and motels,Hotels,Lodging,Hotel South Mountain",Hilton Garden Inn Phoenix Airport,Happy Customer,9554,5.0
AVwdPsyBkufWRAb532b2,"Hotels and motels,Resorts,Hotels,Lodging,Motels,Hotel",Island Time Inn,Just Out side your door was heaven! Amazing awesome dont over look it !,9555,5.0
AVweDfpkkufWRAb5_mr_,"Hotels and motels,Hotels,Lodging,Motels,Hotel",My Place Hotel-pasco Wa,"Washington State Republican Convention at Trac Center in Pasco, WA",9556,4.0
AVweDfpkkufWRAb5_mr_,"Hotels and motels,Hotels,Lodging,Motels,Hotel",My Place Hotel-pasco Wa,Clean Room Great Bed!,9557,4.0
AVweDfpkkufWRAb5_mr_,"Hotels and motels,Hotels,Lodging,Motels,Hotel",My Place Hotel-pasco Wa,Value,9558,3.0
AVweDfpkkufWRAb5_mr_,"Hotels and motels,Hotels,Lodging,Motels,Hotel",My Place Hotel-pasco Wa,Good stay overall,9559,5.0
AVweFm3I_7pvs4fz_7Hu,"Hotels and motels,Hotels,Hotel,Lodging,Motels",Lamplight Motel,Our Go To Place Down The Shore,9560,5.0
AVweFm3I_7pvs4fz_7Hu,"Hotels and motels,Hotels,Hotel,Lodging,Motels",Lamplight Motel,needed a motel quick,9561,5.0
AVwd_PAVIN2L1WUf0_v7,"Hotels and motels,Hotels Motels,Lodging,Budget Hotels,Corporate Lodging,Hotels,Hotel,Motels,B&bs / Inns,Hotels & Motels",Sunset Motel,Traveling,9562,5.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Shopping trip,9563,5.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Stayed one night,9564,5.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Over night stay,9565,4.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,2nd time,9566,5.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Nice stay,9567,4.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Visiting Family Vacation,9568,5.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Hotel is very easy to get to. Rooms were excellent as we...,9569,5.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Never Again!!!,9570,1.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Great place,9571,4.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Clean but not comfy,9572,3.0
AVwcuaVJkufWRAb5yWBw,"Apartments,Hotels and motels,Hotel and motel reservations,Hotels,Corporate Lodging,Lodging,Hotels Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels & Motels,Hotel",Wingate By Wyndham Erie,Would Stay again,9573,5.0
AVwcmpdjkufWRAb5xBI5,"Hotels and motels,Hotel and motel reservations,Resorts,Hotels Motels,Hotels,Motels,Hotel",Chateau Mar Beach Resort,It's okay.,9574,3.0
AVwcpbnUkufWRAb5xf9I,"Hotels and motels,Hotels Motels,Lodging,Hotel,Hotels,Motels",Western Motel,Abilene TX,9575,4.0
AVwc5iSZIN2L1WUfqGpg,"Hotels and motels,Hotels,Hotel",Baymont Inn & Suites Goodlettsville,just ok,9576,3.0
AVwc5iSZIN2L1WUfqGpg,"Hotels and motels,Hotels,Hotel",Baymont Inn & Suites Goodlettsville,Business/recreation,9577,4.0
AVwc5iSZIN2L1WUfqGpg,"Hotels and motels,Hotels,Hotel",Baymont Inn & Suites Goodlettsville,Quick overnight,9578,4.0
AVwc5iSZIN2L1WUfqGpg,"Hotels and motels,Hotels,Hotel",Baymont Inn & Suites Goodlettsville,Right for the price!,9579,4.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,very adequate,9580,3.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,Problems,9581,2.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,Horrible!,9582,1.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,would use again,9583,5.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,Did not Recieve Room I paid for,9584,2.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,Not happy,9585,1.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,Hotel needs to step it up.,9586,3.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,you get what you pay for,9587,1.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,Nasty/Felt Unsafe,9588,1.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,Indy value,9589,4.0
AVwcpqjJ_7pvs4fzxeee,"Hotels and motels,Travel agencies and bureaus,Hotels Motels,Family-friendly Hotels,Travel Agencies,Extended Stay,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Business Hotels,Hotel,Hotels",Red Roof Inn Dayton North Airport,AWESOME EXPERIENCE RED ROOF INN DAYTON,9590,5.0
AVwdogRjByjofQCxrCe9,"Hotels and motels,Hotel,Hotels",Royal Motel,Royal motel,9591,1.0
AVwdogRjByjofQCxrCe9,"Hotels and motels,Hotel,Hotels",Royal Motel,No...just no...,9592,1.0
AVwc2UTzIN2L1WUfpjyU,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Resorts,Beach Hotels,Budget Hotels,Lodging,Business Hotels,Hotels & Motels,Hotel",Holiday Inn Express & Suites Lakeland North - I-4,Great Stay,9593,5.0
AVwc2UTzIN2L1WUfpjyU,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Resorts,Beach Hotels,Budget Hotels,Lodging,Business Hotels,Hotels & Motels,Hotel",Holiday Inn Express & Suites Lakeland North - I-4,"Very nice, to standards",9594,5.0
AVwc2UTzIN2L1WUfpjyU,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Resorts,Beach Hotels,Budget Hotels,Lodging,Business Hotels,Hotels & Motels,Hotel",Holiday Inn Express & Suites Lakeland North - I-4,HI Lakeland great place to stay and a great location,9595,5.0
AVweLt2CByjofQCxv_z8,"Casinos,Lodging,Hotels Motels,Hotel",Inn At Turning Stone Casino,Read below,9596,4.0
AV1eS84ia4HuVbed6uqW,"Hotels,Lodging,Hotels Motels,Hotel",Best Western Sunland Park Inn,A good hotel,9597,4.0
AVwefn0lIN2L1WUf5dOq,"Hotel and motel mgmt.,Hotels and motels,Hotels Motels,Hotel",Best Western-edgewater Inn,March Madness,9598,4.0
AVweE3AI_7pvs4fz_0iG,"Hotels and motels,Hotels,Lodging,Motels,Hotel",Atlantic Cove,Great place!! Except for front desk!!!,9599,5.0
AVweE3AI_7pvs4fz_0iG,"Hotels and motels,Hotels,Lodging,Motels,Hotel",Atlantic Cove,"Not Lush but clean, comfy awesome oceanfront view",9600,4.0
AVweE3AI_7pvs4fz_0iG,"Hotels and motels,Hotels,Lodging,Motels,Hotel",Atlantic Cove,Great place!,9601,4.0
AVweE3AI_7pvs4fz_0iG,"Hotels and motels,Hotels,Lodging,Motels,Hotel",Atlantic Cove,Just okay,9602,3.0
AVwcpYgy_7pvs4fzxbZZ,"Hotels and motels,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels & Motels,Hotels,Hotel",Ramada Flagstaff East,Great value,9603,4.0
AVwcpYgy_7pvs4fzxbZZ,"Hotels and motels,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels & Motels,Hotels,Hotel",Ramada Flagstaff East,Excellent staff,9604,4.0
AVwcpYgy_7pvs4fzxbZZ,"Hotels and motels,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels & Motels,Hotels,Hotel",Ramada Flagstaff East,Would not recommend,9605,1.0
AVwcpYgy_7pvs4fzxbZZ,"Hotels and motels,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels & Motels,Hotels,Hotel",Ramada Flagstaff East,In need of a visit from Undercover Boss,9606,2.0
AVwcpYgy_7pvs4fzxbZZ,"Hotels and motels,Hotels Motels,Budget Hotels,Business Hotels,Family-friendly Hotels,Tourist Hotels,Hotels & Motels,Hotels,Hotel",Ramada Flagstaff East,Very nice stay at Ramada Flagstaff,9607,5.0
AVwds1X4ByjofQCxrskC,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Travel and Tourism,Lodging,Hotel,Motels",Red Mill Inn,Good Beach Trip July 3-6th,9608,3.0
AVwc_Or5ByjofQCxkVYc,"Hotels and motels,Hotels Motels,Hotel,Electric Companies,Utility Companies",Fieldhouse Inn,Great service Great management!,9609,5.0
AVweWw5jIN2L1WUf4Mgx,"Hotels and motels,Hotel",Diamond Hotel,THE WORST EXPERIENCE,9610,1.0
AVwdpQVj_7pvs4fz77D7,"Hotels and motels,Hotel and motel reservations,Resorts,Hotel",Gateway Lodge,Charming and Rustic,9611,5.0
AVwdpQVj_7pvs4fz77D7,"Hotels and motels,Hotel and motel reservations,Resorts,Hotel",Gateway Lodge,Very Lodgy!,9612,5.0
AVwdpQVj_7pvs4fz77D7,"Hotels and motels,Hotel and motel reservations,Resorts,Hotel",Gateway Lodge,Nicest staff and very accomodating food service,9613,5.0
AVwdpQVj_7pvs4fz77D7,"Hotels and motels,Hotel and motel reservations,Resorts,Hotel",Gateway Lodge,Beautiful place in Cook's Forest,9614,5.0
AVwdpQVj_7pvs4fz77D7,"Hotels and motels,Hotel and motel reservations,Resorts,Hotel",Gateway Lodge,weekend away for our 50th anniverary,9615,4.0
AVwc9s5wkufWRAb504CD,"Hotels and motels,Hotels Motels,Travel and Tourism,Hotel",Relax Inn Altoona,old place,9616,2.0
AVwdmiPGByjofQCxqvFW,"Hotels and motels,Hotel and Meeting Room,Hotel",Holiday Inn Express White House,Just Fine Stay.,9617,4.0
AVwcqTprkufWRAb5xpQD,"Hotel and motel mgmt.,Hotels and motels,Travel agencies and bureaus,Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Business Hotels,Hotels & Motels,Hotel",Best Western Plus-prairie Inn,Nice Hotel Very Clean and Quiet Room,9618,4.0
AVwcqTprkufWRAb5xpQD,"Hotel and motel mgmt.,Hotels and motels,Travel agencies and bureaus,Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Business Hotels,Hotels & Motels,Hotel",Best Western Plus-prairie Inn,Very comfortable staay,9619,5.0
AVwcqTprkufWRAb5xpQD,"Hotel and motel mgmt.,Hotels and motels,Travel agencies and bureaus,Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Business Hotels,Hotels & Motels,Hotel",Best Western Plus-prairie Inn,"Doors slamming, pool empty",9620,3.0
AVwcqTprkufWRAb5xpQD,"Hotel and motel mgmt.,Hotels and motels,Travel agencies and bureaus,Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Business Hotels,Hotels & Motels,Hotel",Best Western Plus-prairie Inn,"Excellent service at Best Western Prarie Inn Albany, OR",9621,5.0
AVwcqTprkufWRAb5xpQD,"Hotel and motel mgmt.,Hotels and motels,Travel agencies and bureaus,Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Business Hotels,Hotels & Motels,Hotel",Best Western Plus-prairie Inn,Great Service at Check In,9622,5.0
AVwcqTprkufWRAb5xpQD,"Hotel and motel mgmt.,Hotels and motels,Travel agencies and bureaus,Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Business Hotels,Hotels & Motels,Hotel",Best Western Plus-prairie Inn,Lovely hotel,9623,5.0
AVwcqTprkufWRAb5xpQD,"Hotel and motel mgmt.,Hotels and motels,Travel agencies and bureaus,Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Travel Agencies,Budget Hotels,Business Hotels,Hotels & Motels,Hotel",Best Western Plus-prairie Inn,Nice stay,9624,4.0
AVwefFAJkufWRAb5DXfO,"Hotel and motel mgmt.,Hotels and motels,Hotels Motels,Hotels,Lodging,Hotel",Best Western Dallas Inn & Suites,excellent staff and service,9625,5.0
AVweCHqUIN2L1WUf1Zlj,"Hotels and motels,Hotels Motels,Family-friendly Hotels,Resorts,Business Hotels,Boutique Hotels,Lodging,Hotels & Motels,Hotel",Budget Inn Express-grand Forks,SHOULD BE SHUT DOWN,9626,1.0
AVwdsAlbIN2L1WUfySgQ,"Hotels and motels,Motels,Hotel",Thunderbird Motel,Tired motel,9627,3.0
AVwdsAlbIN2L1WUfySgQ,"Hotels and motels,Motels,Hotel",Thunderbird Motel,nice motel at a great price,9628,5.0
AVwcgJuLByjofQCxe8Af,"Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel",Hampton Inn Atlanta-cumberland Mall/nw,WONDERFUL STAY,9629,5.0
AVwcgJuLByjofQCxe8Af,"Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel",Hampton Inn Atlanta-cumberland Mall/nw,Best hotel Ever..for first time in ATL,9630,5.0
AVwcgJuLByjofQCxe8Af,"Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel",Hampton Inn Atlanta-cumberland Mall/nw,"Excellent location, quiet",9631,5.0
AVwcgJuLByjofQCxe8Af,"Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel",Hampton Inn Atlanta-cumberland Mall/nw,Its the small things that matter,9632,3.0
AVwcgJuLByjofQCxe8Af,"Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel",Hampton Inn Atlanta-cumberland Mall/nw,Serious safety Issues,9633,2.0
AVwcgJuLByjofQCxe8Af,"Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel",Hampton Inn Atlanta-cumberland Mall/nw,ATL getaway,9634,5.0
AVwcgJuLByjofQCxe8Af,"Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel",Hampton Inn Atlanta-cumberland Mall/nw,Disappointing Staff,9635,3.0
AVwedE-AIN2L1WUf5Eji,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Hotels,Hotels & Motels",Ramada Bozeman,"Quiet, clean Hotel with friendly staff",9636,5.0
AVwedE-AIN2L1WUf5Eji,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Hotels,Hotels & Motels",Ramada Bozeman,Friendly staff. Breakfast was lacking.,9637,4.0
AVwd6ZvD_7pvs4fz-XZ2,"Hotels and motels,Hotel and motel reservations,Hotels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Travel & Transport,Hotels & Motels",Ramada Urbana/champaign,Needs updated,9638,2.0
AVwd6ZvD_7pvs4fz-XZ2,"Hotels and motels,Hotel and motel reservations,Hotels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Travel & Transport,Hotels & Motels",Ramada Urbana/champaign,Service is good,9639,5.0
AVwd6ZvD_7pvs4fz-XZ2,"Hotels and motels,Hotel and motel reservations,Hotels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Travel & Transport,Hotels & Motels",Ramada Urbana/champaign,Poor price vs. quality ratio,9640,3.0
AVwd_sfHByjofQCxuVyK,"Hotel and motel mgmt.,Hotels and motels,Hotels,Lodging,Hotel,Hotels Motels",Best Western Plus Independence Inn & Suites,Great stay!,9641,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Decent Price for Spring Vacation,9642,2.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Always like coming home,9643,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Great Stay Near Walt Disney World,9644,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Mediocre at best,9645,3.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Worst!!!!!!!,9646,1.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Update needed,9647,3.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Awesome!,9648,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Family vacation,9649,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Not a 3* Resort,9650,2.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Disney Fun,9651,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Upset,9652,2.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,ttPleasant employees,9653,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Awful dirty motel wouldnt bother,9654,1.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,I'll be back,9655,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Never ever stay here,9656,2.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Great Price and Stay,9657,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,labor day weekend at a former holiday inn hotel,9658,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Two week stay,9659,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Great place to stay.,9660,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Summer Vacation,9661,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,short Disney visit,9662,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,A getaway of rest,9663,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,From Bad To Worst!,9664,2.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,It was Great.,9665,5.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,it's a dump,9666,2.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,The toilet made a loud noise when it flushes and when the...,9667,3.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Great location. Hotel could be cleaner.,9668,3.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,We were pleasantly surprised,9669,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Quick and Convenient,9670,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Second time there,9671,3.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Nice place especially considering the price awesome location,9672,4.0
AVwdjTj2_7pvs4fz7ATC,"Hotels and motels,Hotel,Hotels",Baymont Inn & Suites Celebration,Happy and Satisfied,9673,4.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,Adequate housing,9674,4.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,Great place close to Ft. Benning,9675,5.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,The hotel was clean and inviting. The rooms were clean...,9676,4.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,My family and I had family weekend with my Army son and the...,9677,4.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,Nice Hotel!,9678,5.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,Horrible Service,9679,3.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,below expectations,9680,3.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,Very good,9681,4.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,Enjoyed the Stay!,9682,5.0
AVwdkDuP_7pvs4fz7H-Z,"Lodging,Hotels,Hotel",Microtel Inn Suites by Wyndham Columbus/Near Fort Benning,First and Last Time Coming Here,9683,2.0
AVwdXjyV_7pvs4fz5J6n,"Hotels and motels,Resorts,Hotel",High Point World Resort,Thanksgiving get-away,9684,5.0
AVwdXjyV_7pvs4fz5J6n,"Hotels and motels,Resorts,Hotel",High Point World Resort,High Point Resort,9685,3.0
AVwdXjyV_7pvs4fz5J6n,"Hotels and motels,Resorts,Hotel",High Point World Resort,Nice hotel with big suites and very confortable.,9686,4.0
AVwdXjyV_7pvs4fz5J6n,"Hotels and motels,Resorts,Hotel",High Point World Resort,"Great Place, stayed in a one bedroom ground floor very clean and confortable, Main Gate Disney just down the steet.",9687,5.0
AVwdQ23e_7pvs4fz4CI-,"Hotels,Lodging,Motels,Corporate Lodging,Hotels and motels,Hotels Motels,Hotel,Hotels & Motels",Econo Lodge,Best night ever,9688,5.0
AVwdQ23e_7pvs4fz4CI-,"Hotels,Lodging,Motels,Corporate Lodging,Hotels and motels,Hotels Motels,Hotel,Hotels & Motels",Econo Lodge,Beware - Listen to the reviews and stay away - Criminal!!!,9689,1.0
AVweZd_8ByjofQCxx1xO,"Hotels and motels,Hotel and motel reservations,Hotel,Hotels Motels,Budget Hotels,Hotels,Motel",Baymont Inn & Suites Kissimmee,Never again,9690,2.0
AVweZd_8ByjofQCxx1xO,"Hotels and motels,Hotel and motel reservations,Hotel,Hotels Motels,Budget Hotels,Hotels,Motel",Baymont Inn & Suites Kissimmee,Clean but basic,9691,3.0
